1444247331,2015-10-07 19:48:51,19.50,20.66,3931.43,593
1444248003,2015-10-07 20:00:03,19.50,20.66,3930.86,593
1444248674,2015-10-07 20:11:14,19.50,20.66,3929.37,593
1444249346,2015-10-07 20:22:26,19.50,20.66,3929.33,593
1444250017,2015-10-07 20:33:37,19.50,20.78,3920.42,593
1444250689,2015-10-07 20:44:49,19.50,20.66,3913.67,593
1444251361,2015-10-07 20:56:01,19.50,20.66,3913.68,593
1444252032,2015-10-07 21:07:12,19.50,20.66,3909.97,593
1444252704,2015-10-07 21:18:24,19.50,20.66,3909.91,593
1444253375,2015-10-07 21:29:35,19.50,20.66,3909.31,593
1444254047,2015-10-07 21:40:47,19.50,20.66,3910.63,593
1444254718,2015-10-07 21:51:58,19.50,20.66,3910.85,593
1444255390,2015-10-07 22:03:10,19.50,20.66,3910.74,593
1444256061,2015-10-07 22:14:21,19.50,20.73,3910.67,593
1444256733,2015-10-07 22:25:33,19.50,20.66,3910.86,593
1444257404,2015-10-07 22:36:44,19.50,20.58,3898.77,593
1444258076,2015-10-07 22:47:56,19.50,20.66,3910.37,593
1444258747,2015-10-07 22:59:07,19.50,20.58,3913.07,593
1444259419,2015-10-07 23:10:19,19.50,20.58,3914.91,593
1444260090,2015-10-07 23:21:30,19.50,20.59,3921.38,593
1444260762,2015-10-07 23:32:42,19.50,20.58,3919.36,593
1444261433,2015-10-07 23:43:53,19.50,20.58,3933.11,593
1444262105,2015-10-07 23:55:05,19.50,20.56,3926.42,593
1444262776,2015-10-08 00:06:16,19.50,20.49,3937.08,593
1444263447,2015-10-08 00:17:27,19.50,20.49,3941.55,593
1444264119,2015-10-08 00:28:39,19.25,20.49,3941.24,592
1444264790,2015-10-08 00:39:50,19.25,20.49,3942.25,593
1444265462,2015-10-08 00:51:02,19.25,20.42,3921.82,593
1444266133,2015-10-08 01:02:13,19.50,20.52,3921.02,593
1444266805,2015-10-08 01:13:25,19.50,20.56,3920.25,593
1444267476,2015-10-08 01:24:36,19.50,20.49,3922.44,592
1444268148,2015-10-08 01:35:48,19.50,20.92,3920.68,593
1444268819,2015-10-08 01:46:59,19.50,20.49,3920.01,593
1444269491,2015-10-08 01:58:11,19.50,20.49,3917.36,592
1444270162,2015-10-08 02:09:22,19.50,20.49,3930.32,592
1444270834,2015-10-08 02:20:34,19.50,20.49,3929.03,592
1444271505,2015-10-08 02:31:45,19.25,20.44,3955.16,593
1444272176,2015-10-08 02:42:56,19.25,20.42,3953.94,592
1444272848,2015-10-08 02:54:08,19.25,20.40,3960.17,592
1444273519,2015-10-08 03:05:19,19.25,20.40,3945.08,592
1444274191,2015-10-08 03:16:31,19.25,20.40,3942.29,592
1444274862,2015-10-08 03:27:42,19.25,20.40,3931.10,592
1444275534,2015-10-08 03:38:54,19.25,20.61,3933.06,593
1444276205,2015-10-08 03:50:05,19.25,20.40,3936.38,592
1444276877,2015-10-08 04:01:17,19.25,20.40,3932.49,592
1444277548,2015-10-08 04:12:28,19.25,20.40,3941.68,593
1444278219,2015-10-08 04:23:39,19.25,20.40,3939.24,592
1444278891,2015-10-08 04:34:51,19.25,20.40,3948.03,592
1444279562,2015-10-08 04:46:02,19.25,20.40,3949.69,592
1444280234,2015-10-08 04:57:14,19.25,20.40,3962.28,592
1444280905,2015-10-08 05:08:25,19.25,20.40,3961.24,592
1444281577,2015-10-08 05:19:37,19.25,20.40,3978.32,593
1444282248,2015-10-08 05:30:48,19.25,20.40,3979.01,592
1444282919,2015-10-08 05:41:59,19.25,20.32,3975.06,592
1444283591,2015-10-08 05:53:11,19.25,20.32,3974.41,593
1444284262,2015-10-08 06:04:22,19.25,20.32,3976.47,592
1444284934,2015-10-08 06:15:34,19.25,20.32,3971.37,592
1444285605,2015-10-08 06:26:45,19.25,20.32,3973.58,592
1444286276,2015-10-08 06:37:56,19.25,20.32,3971.78,592
1444286948,2015-10-08 06:49:08,19.50,20.32,3972.48,592
1444287619,2015-10-08 07:00:19,19.50,20.32,3972.52,592
1444288291,2015-10-08 07:11:31,19.50,20.32,3971.88,592
1444288962,2015-10-08 07:22:42,19.50,20.40,3968.95,592
1444289634,2015-10-08 07:33:54,19.75,20.32,3972.84,592
1444290305,2015-10-08 07:45:05,19.75,20.40,3974.17,591
1444290977,2015-10-08 07:56:17,19.75,20.84,3973.40,592
1444291649,2015-10-08 08:07:29,20.00,20.40,3970.75,592
1444292320,2015-10-08 08:18:40,19.75,20.40,3972.09,592
1444292992,2015-10-08 08:29:52,20.25,20.37,3967.03,592
1444293664,2015-10-08 08:41:04,21.25,20.49,3951.36,592
1444294336,2015-10-08 08:52:16,21.50,20.16,3949.47,592
1444295008,2015-10-08 09:03:28,21.75,20.58,3945.79,592
1444295680,2015-10-08 09:14:40,21.50,20.58,3967.52,592
1444296352,2015-10-08 09:25:52,20.50,20.49,4009.33,592
1444297024,2015-10-08 09:37:04,22.00,20.56,4016.82,592
1444297696,2015-10-08 09:48:16,21.75,20.58,3995.68,592
1444298368,2015-10-08 09:59:28,21.75,20.58,4004.44,592
1444299040,2015-10-08 10:10:40,23.75,20.66,4005.72,592
1444299713,2015-10-08 10:21:53,22.25,20.73,4000.19,592
1444300385,2015-10-08 10:33:05,22.00,20.73,4019.16,592
1444301058,2015-10-08 10:44:18,22.75,20.75,4023.69,592
1444301730,2015-10-08 10:55:30,22.25,20.84,4032.16,592
1444302402,2015-10-08 11:06:42,22.50,20.92,4053.54,592
1444303075,2015-10-08 11:17:55,26.75,21.30,4036.37,592
1444303752,2015-10-08 11:29:12,35.00,21.44,4003.75,592
1444304429,2015-10-08 11:40:29,34.25,21.62,4020.98,592
1444305105,2015-10-08 11:51:45,32.00,21.53,4029.66,592
1444305780,2015-10-08 12:03:00,26.50,21.18,4055.35,592
1444306454,2015-10-08 12:14:14,32.00,21.53,3990.17,592
1444307129,2015-10-08 12:25:29,27.50,21.62,4015.49,592
1444307802,2015-10-08 12:36:42,23.50,21.01,4002.16,592
1444308474,2015-10-08 12:47:54,22.75,21.01,4040.99,592
1444309147,2015-10-08 12:59:07,23.25,21.36,4221.83,592
1444309823,2015-10-08 13:10:23,30.75,21.48,4014.39,592
1444310496,2015-10-08 13:21:36,27.00,21.70,4048.25,592
1444311171,2015-10-08 13:32:51,31.25,21.88,4046.93,592
1444311846,2015-10-08 13:44:06,27.00,21.44,4028.57,592
1444312518,2015-10-08 13:55:18,23.75,21.62,4038.05,591
1444313191,2015-10-08 14:06:31,22.25,21.39,4049.79,592
1444313863,2015-10-08 14:17:43,21.50,20.73,4052.87,592
1444314535,2015-10-08 14:28:55,21.25,21.10,4069.92,592
1444315207,2015-10-08 14:40:07,22.25,21.18,4062.43,592
1444315880,2015-10-08 14:51:20,23.00,21.44,4072.23,591
1444316553,2015-10-08 15:02:33,24.25,21.44,4080.48,591
1444317225,2015-10-08 15:13:45,23.75,21.44,4098.57,592
1444317898,2015-10-08 15:24:58,22.25,21.36,4107.80,592
1444318570,2015-10-08 15:36:10,21.75,21.36,4101.22,591
1444319242,2015-10-08 15:47:22,21.25,21.27,4129.88,591
1444319914,2015-10-08 15:58:34,21.25,21.22,4140.02,591
1444320586,2015-10-08 16:09:46,21.25,21.18,4159.78,591
1444321258,2015-10-08 16:20:58,20.50,21.10,4164.73,591
1444321929,2015-10-08 16:32:09,20.25,21.10,4174.09,591
1444322601,2015-10-08 16:43:21,20.00,21.10,4175.30,592
1444323273,2015-10-08 16:54:33,20.00,21.01,4189.56,591
